Source;Target;Weight
56;65;0.800843
56;66;0.461170
56;67;0.353609
56;68;0.902660
56;69;0.893616
56;70;0.775447
56;71;0.566200
56;72;0.750440
56;73;0.560801
56;74;0.843329
56;75;0.761575
56;76;0.701039
56;77;0.756315
56;78;0.242123
56;79;0.756381
56;80;0.802269
56;81;0.905375
57;0;0.771463
57;1;0.704674
57;2;0.746572
57;3;0.587874
57;4;0.701639
57;5;0.697730
57;6;0.622343
57;7;0.956005
57;8;0.663824
57;9;0.938145
57;10;0.600123
57;11;0.937403
57;12;0.826674
57;13;0.485361
57;14;0.980945
57;15;0.537882
57;16;0.578647
57;17;0.855227
57;18;0.976509
57;19;0.975746
57;20;0.721545
57;21;0.847045
57;22;0.944218
57;23;0.623350
57;24;0.822691
57;25;0.835101
57;26;0.694241
57;27;0.843645
57;28;0.977772
57;29;0.984332
57;30;0.874983
57;31;0.669131
57;32;0.829387
57;33;0.746465
57;34;0.924906
57;35;0.978092
57;36;0.978016
57;37;0.973934
57;38;0.689779
57;39;0.491013
57;40;0.963493
57;41;0.914530
57;42;0.632693
57;43;0.937533
57;44;0.602939
57;45;0.767002
57;46;0.907521
57;47;0.737313
57;48;0.920744
57;49;0.983728
57;50;0.666395
57;51;0.978710
57;52;0.715950
57;53;0.259194
57;54;0.773283
57;55;0.822103
57;56;0.844260
57;57;0.000000
57;58;0.689010
57;59;0.641240
57;60;0.832682
57;61;0.332521
57;62;0.932688
57;63;0.805650
57;64;0.726104
57;65;0.682358
57;66;0.700775
57;67;0.803518
57;68;0.933222
57;69;0.523302
57;70;0.795480
57;71;0.867408
57;72;0.870082
57;73;0.720390
57;74;0.730248
57;75;0.785847
57;76;0.650642
57;77;0.863109
57;78;0.795939
57;79;0.705199
57;80;0.646005
57;81;0.842660
58;0;0.304432
58;1;0.133246
58;2;0.173160
58;3;0.557662
58;4;0.147166
58;5;0.524917
58;6;0.163485
58;7;0.945737
58;8;0.442008
58;9;0.883034
58;10;0.378749
58;11;0.885498
58;12;0.836091
58;13;0.687317
58;14;0.930426
58;15;0.662840
58;16;0.532438
58;17;0.440623
58;18;0.995845
58;19;0.894000
58;20;0.429564
58;21;0.477164
58;22;0.891642
58;23;0.163746
58;24;0.796854
58;25;0.598239
58;26;0.361811
58;27;0.493203
58;28;0.922797
58;29;0.990504
58;30;0.257561
58;31;0.096970
58;32;0.267796
58;33;0.233791
58;34;0.697504
58;35;0.953229
58;36;0.982036
58;37;0.993746
58;38;0.296173
58;39;0.604553
58;40;0.921641
58;41;0.828746
58;42;0.579851
58;43;0.920692
58;44;0.445282
58;45;0.717989
58;46;0.642962
58;47;0.268527
58;48;0.969429
58;49;0.926415
58;50;0.609700
58;51;0.961495
58;52;0.152575
58;53;0.646035
58;54;0.190702
58;55;0.510402
58;56;0.837504
58;57;0.689010
58;58;0.000000
58;59;0.593595
58;60;0.655207
58;61;0.765515
58;62;0.909384
58;63;0.753997
58;64;0.156028
58;65;0.164849
58;66;0.324211
58;67;0.568067
58;68;0.907806
58;69;0.879450
58;70;0.476103
58;71;0.246672
58;72;0.642332
58;73;0.147054
58;74;0.389228
58;75;0.553968
58;76;0.422341
58;77;0.563332
58;78;0.607444
58;79;0.705087
58;80;0.076586
58;81;0.225840
59;0;0.645424
59;1;0.464420
59;2;0.515914
59;3;0.334996
59;4;0.337731
59;5;0.243860
59;6;0.535267
59;7;0.897588
59;8;0.489821
59;9;0.854117
59;10;0.563665
59;11;0.868949
59;12;0.173466
59;13;0.542827
59;14;0.978764
59;15;0.499144
59;16;0.780349
59;17;0.312772
59;18;0.994679
59;19;0.967941
59;20;0.392493
59;21;0.670040
59;22;0.899407
59;23;0.525720
59;24;0.297736
59;25;0.342549
59;26;0.351325
59;27;0.438503
59;28;0.929307
59;29;0.901962
59;30;0.829838
59;31;0.608918
59;32;0.533850
59;33;0.238504
59;34;0.735251
59;35;0.882215
59;36;0.986986
59;37;0.991765
59;38;0.285641
59;39;0.453319
59;40;0.972053
59;41;0.822350
59;42;0.689205
59;43;0.923535
59;44;0.650113
59;45;0.495095
59;46;0.830129
59;47;0.309463
59;48;0.955507
59;49;0.940253
59;50;0.482892
59;51;0.981140
59;52;0.433433
59;53;0.560897
59;54;0.731949
59;55;0.373223
59;56;0.332646
59;57;0.641240
59;58;0.593595
59;59;0.000000
59;60;0.336169
59;61;0.650254
59;62;0.928668
59;63;0.133596
59;64;0.427102
59;65;0.383436
59;66;0.180101
59;67;0.445354
59;68;0.875328
59;69;0.805242
59;70;0.774910
59;71;0.637044
59;72;0.611405
59;73;0.368410
59;74;0.489358
59;75;0.770351
59;76;0.602228
59;77;0.601256
59;78;0.207329
59;79;0.647305
59;80;0.559771
59;81;0.652844
60;0;0.742717
60;1;0.764384
60;2;0.692800
60;3;0.563090
60;4;0.561437
60;5;0.402260
60;6;0.783023
60;7;0.925043
60;8;0.721001
60;9;0.901805
60;10;0.756117
60;11;0.915659
60;12;0.233735
60;13;0.556226
60;14;0.982653
60;15;0.531336
60;16;0.461174
60;17;0.364281
60;18;0.580030
60;19;0.977295
60;20;0.658306
60;21;0.720220
60;22;0.930632
60;23;0.788709
60;24;0.593637
60;25;0.367482
60;26;0.536352
60;27;0.383039
60;28;0.966637
60;29;0.903038
60;30;0.829796
60;31;0.831058
60;32;0.680384
60;33;0.473895
60;34;0.731466
60;35;0.896588
60;36;0.988274
60;37;0.993179
60;38;0.481042
60;39;0.598133
60;40;0.978931
60;41;0.730483
60;42;0.768300
60;43;0.979171
60;44;0.707760
60;45;0.658390
60;46;0.860802
60;47;0.543465
60;48;0.961382
60;49;0.936155
60;50;0.623220
60;51;0.985280
60;52;0.749415
60;53;0.783081
60;54;0.795688
60;55;0.595030
60;56;0.273237
60;57;0.832682
60;58;0.655207
60;59;0.336169
60;60;0.000000
60;61;0.677154
60;62;0.982515
60;63;0.210843
60;64;0.746684
60;65;0.701242
60;66;0.495347
60;67;0.335585
60;68;0.917864
60;69;0.506601
60;70;0.806240
60;71;0.613317
60;72;0.684420
60;73;0.580252
60;74;0.774445
60;75;0.608879
60;76;0.652572
60;77;0.747623
60;78;0.294755
60;79;0.711417
60;80;0.677863
60;81;0.788573
61;0;0.692312
61;1;0.736882
61;2;0.779249
61;3;0.535063
61;4;0.754032
61;5;0.710182
61;6;0.732984
61;7;0.979965
61;8;0.717825
61;9;0.958489
61;10;0.760466
61;11;0.959660
61;12;0.706732
61;13;0.260748
61;14;0.966989
61;15;0.376005
61;16;0.650576
61;17;0.738150
61;18;0.981555
61;19;0.962574
61;20;0.693515
61;21;0.744513
61;22;0.962518
61;23;0.789020
61;24;0.573375
61;25;0.723154
61;26;0.823018
61;27;0.740734
61;28;0.959252
61;29;0.971734
61;30;0.751515
61;31;0.770025
61;32;0.703371
61;33;0.760713
61;34;0.860399
61;35;0.964969
61;36;0.970552
61;37;0.974866
61;38;0.799665
61;39;0.639156
61;40;0.948158
61;41;0.930099
61;42;0.685176
61;43;0.961192
61;44;0.576907
61;45;0.615385
61;46;0.849110
61;47;0.788778
61;48;0.900122
61;49;0.973181
61;50;0.769057
61;51;0.968485
61;52;0.738821
61;53;0.345348
61;54;0.794087
61;55;0.619265
61;56;0.844406
61;57;0.332521
61;58;0.765515
61;59;0.650254
61;60;0.677154
61;61;0.000000
61;62;0.963345
61;63;0.622951
61;64;0.741694
61;65;0.699393
61;66;0.779029
61;67;0.762632
61;68;0.961778
61;69;0.518965
61;70;0.821589
61;71;0.766809
61;72;0.874440
61;73;0.758253
61;74;0.786743
61;75;0.812389
61;76;0.519952
61;77;0.865793
61;78;0.652581
61;79;0.576966
61;80;0.761290
61;81;0.720114
62;0;0.969151
62;1;0.911955
62;2;0.924524
62;3;0.976840
62;4;0.911636
62;5;0.972294
62;6;0.903252
62;7;0.138490
62;8;0.960827
62;9;0.120011
62;10;0.948850
62;11;0.090911
62;12;0.984375
62;13;0.974572
62;14;0.014953
62;15;0.974830
62;16;0.987792
62;17;0.973417
62;18;0.999847
62;19;0.036631
62;20;0.965772
62;21;0.969505
62;22;0.099739
62;23;0.890192
62;24;0.975243
62;25;0.982501
62;26;0.908920
62;27;0.974283
62;28;0.041784
62;29;0.183943
62;30;0.968867
62;31;0.896275
62;32;0.970885
62;33;0.920741
62;34;0.987678
62;35;0.160094
62;36;0.017717
62;37;0.035829
62;38;0.906297
62;39;0.963138
62;40;0.033383
62;41;0.970708
62;42;0.987929
62;43;0.031287
62;44;0.977951
62;45;0.980093
62;46;0.984115
62;47;0.906609
62;48;0.994084
62;49;0.110312
62;50;0.973840
62;51;0.047349
62;52;0.915103
62;53;0.933943
62;54;0.962196
62;55;0.974193
62;56;0.994743
62;57;0.932688
62;58;0.909384
62;59;0.928668
62;60;0.982515
62;61;0.963345
62;62;0.000000
62;63;0.980796
62;64;0.913010
62;65;0.913143
62;66;0.914512
62;67;0.971921
62;68;0.094520
62;69;0.977857
62;70;0.989403
62;71;0.972968
62;72;0.968782
62;73;0.914875
62;74;0.923504
62;75;0.993592
62;76;0.980586
62;77;0.950876
62;78;0.980818
62;79;0.984322
62;80;0.927601
62;81;0.959728
63;0;0.663298
63;1;0.659624
63;2;0.674890
63;3;0.350544
63;4;0.444196
63;5;0.215012
63;6;0.722508
63;7;0.916034
63;8;0.584157
63;9;0.886716
63;10;0.662995
63;11;0.902366
63;12;0.053870
63;13;0.432539
63;14;0.980062
63;15;0.384456
63;16;0.744972
63;17;0.223042
63;18;0.994430
63;19;0.971762
63;20;0.475212
63;21;0.647440
63;22;0.922766
63;23;0.723740
63;24;0.376048
63;25;0.236005
63;26;0.458544
63;27;0.287363
63;28;0.944809
63;29;0.885947
63;30;0.798259
63;31;0.787518
63;32;0.536234
63;33;0.328701
63;34;0.678538
63;35;0.878004
63;36;0.987131
63;37;0.991067
63;38;0.372774
63;39;0.442535
63;40;0.973724
63;41;0.837019
63;42;0.683856
63;43;0.972078
63;44;0.602307
63;45;0.519007
63;46;0.811684
63;47;0.443349
63;48;0.951084
63;49;0.929267
63;50;0.470196
63;51;0.982307
63;52;0.635170
63;53;0.741816
63;54;0.730026
63;55;0.409678
63;56;0.133611
63;57;0.805650
63;58;0.753997
63;59;0.133596
63;60;0.210843
63;61;0.622951
63;62;0.980796
63;63;0.000000
63;64;0.626355
63;65;0.570310
63;66;0.329994
63;67;0.366713
63;68;0.909463
63;69;0.811874
63;70;0.734448
63;71;0.541656
63;72;0.673377
63;73;0.473069
63;74;0.667807
63;75;0.727138
63;76;0.540963
63;77;0.668736
63;78;0.112944
63;79;0.626684
63;80;0.726453
63;81;0.706436
64;0;0.221079
64;1;0.005408
64;2;0.163423
64;3;0.407769
64;4;0.098035
64;5;0.401954
64;6;0.192020
64;7;0.952413
64;8;0.332457
64;9;0.871827
64;10;0.410859
64;11;0.877695
64;12;0.700945
64;13;0.703510
64;14;0.927873
64;15;0.682950
64;16;0.866863
64;17;0.345205
64;18;0.996496
64;19;0.885182
64;20;0.198812
64;21;0.420074
64;22;0.885106
64;23;0.196271
64;24;0.475072
64;25;0.574642
64;26;0.390447
64;27;0.506344
64;28;0.875031
64;29;0.974553
64;30;0.263154
64;31;0.112780
64;32;0.101521
64;33;0.128179
64;34;0.684097
64;35;0.933885
64;36;0.981950
64;37;0.994333
64;38;0.279126
64;39;0.653805
64;40;0.916270
64;41;0.817079
64;42;0.629831
64;43;0.913669
64;44;0.454182
64;45;0.635914
64;46;0.610681
64;47;0.216944
64;48;0.965327
64;49;0.928752
64;50;0.668303
64;51;0.960003
64;52;0.027114
64;53;0.649413
64;54;0.172060
64;55;0.333282
64;56;0.855193
64;57;0.726104
64;58;0.156028
64;59;0.427102
64;60;0.746684
64;61;0.741694
64;62;0.913010
64;63;0.626355
64;64;0.000000
64;65;0.024289
64;66;0.178834
64;67;0.580419
64;68;0.913943
64;69;0.861487
64;70;0.484932
64;71;0.247332
64;72;0.634969
64;73;0.075617
64;74;0.297170
64;75;0.559558
64;76;0.428048
64;77;0.473710
64;78;0.465367
64;79;0.750209
64;80;0.177355
64;81;0.110456
65;0;0.285820
65;1;0.037293
65;2;0.170927
65;3;0.337716
65;4;0.101871
65;5;0.436269
65;6;0.129895
65;7;0.948698
65;8;0.419784
65;9;0.883813
65;10;0.462235
65;11;0.889365
65;12;0.672294
65;13;0.614933
65;14;0.937889
65;15;0.584256
65;16;0.816666
65;17;0.316345
65;18;0.995348
65;19;0.912132
65;20;0.216115
65;21;0.382880
65;22;0.899461
65;23;0.131190
65;24;0.461004
65;25;0.516626
65;26;0.345488
65;27;0.453189
65;28;0.895808
65;29;0.974791
65;30;0.240996
65;31;0.111098
65;32;0.113129
65;33;0.136117
65;34;0.673872
65;35;0.934962
65;36;0.981475
65;37;0.992827
65;38;0.231449
65;39;0.546299
65;40;0.929047
65;41;0.820601
65;42;0.610204
65;43;0.914691
65;44;0.391159
65;45;0.565534
65;46;0.583684
65;47;0.179181
65;48;0.962630
65;49;0.939965
65;50;0.553215
65;51;0.961132
65;52;0.034774
65;53;0.593083
65;54;0.160077
65;55;0.284963
65;56;0.800843
65;57;0.682358
65;58;0.164849
65;59;0.383436
65;60;0.701242
65;61;0.699393
65;62;0.913143
65;63;0.570310
65;64;0.024289
65;65;0.000000
65;66;0.192774
65;67;0.538593
65;68;0.909948
65;69;0.836087
65;70;0.568026
65;71;0.251559
65;72;0.630101
65;73;0.090144
65;74;0.262290
65;75;0.624335
65;76;0.362446
65;77;0.494439
65;78;0.431421
65;79;0.659478
65;80;0.170390
65;81;0.127758
66;0;0.315313
66;1;0.181108
66;2;0.267628
66;3;0.345463
66;4;0.151003
66;5;0.200554
66;6;0.382521
66;7;0.888698
66;8;0.333909
66;9;0.830240
66;10;0.375048
66;11;0.841503
66;12;0.344586
66;13;0.702669
66;14;0.934003
66;15;0.653154
66;16;0.830506
66;17;0.231818
66;18;0.995985
66;19;0.896854
66;20;0.203055
66;21;0.553113
66;22;0.859292
66;23;0.359944
66;24;0.463268
66;25;0.312887
66;26;0.194957
66;27;0.415290
66;28;0.878319
66;29;0.920615
66;30;0.568573
66;31;0.329573
66;32;0.300567
66;33;0.083887
66;34;0.668581
66;35;0.881024
66;36;0.982946
66;37;0.993800
66;38;0.226510
66;39;0.561009
66;40;0.925067
66;41;0.776383
66;42;0.482761
66;43;0.913927
66;44;0.501130
66;45;0.510375
66;46;0.721311
66;47;0.196023
66;48;0.964288
66;49;0.891687
66;50;0.514689
66;51;0.958174
66;52;0.157250
66;53;0.544419
66;54;0.402361
66;55;0.318933
66;56;0.461170
66;57;0.700775
66;58;0.324211
66;59;0.180101
66;60;0.495347
66;61;0.779029
66;62;0.914512
66;63;0.329994
66;64;0.178834
66;65;0.192774
66;66;0.000000
66;67;0.429716
66;68;0.856746
66;69;0.858008
66;70;0.491989
66;71;0.391286
66;72;0.573394
66;73;0.134511
66;74;0.382155
66;75;0.548134
66;76;0.494981
66;77;0.483800
66;78;0.260289
66;79;0.600423
66;80;0.292313
66;81;0.401693
67;0;0.620774
67;1;0.579518
67;2;0.635308
67;3;0.550048
67;4;0.372039
67;5;0.507627
67;6;0.468986
67;7;0.924946
67;8;0.774442
67;9;0.908869
67;10;0.734065
67;11;0.919559
67;12;0.389258
67;13;0.617272
67;14;0.988180
67;15;0.588668
67;16;0.824667
67;17;0.316224
67;18;0.686268
67;19;0.985330
67;20;0.675230
67;21;0.541925
67;22;0.932005
67;23;0.512320
67;24;0.783716
67;25;0.289811
67;26;0.304792
67;27;0.233008
67;28;0.987538
67;29;0.921727
67;30;0.514837
67;31;0.515835
67;32;0.570856
67;33;0.350664
67;34;0.665808
67;35;0.917724
67;36;0.990732
67;37;0.993825
67;38;0.306444
67;39;0.603820
67;40;0.987043
67;41;0.690097
67;42;0.787457
67;43;0.975294
67;44;0.430615
67;45;0.754052
67;46;0.761061
67;47;0.336037
67;48;0.535569
67;49;0.944971
67;50;0.632729
67;51;0.990052
67;52;0.582810
67;53;0.804200
67;54;0.563169
67;55;0.517580
67;56;0.353609
67;57;0.803518
67;58;0.568067
67;59;0.445354
67;60;0.335585
67;61;0.762632
67;62;0.971921
67;63;0.366713
67;64;0.580419
67;65;0.538593
67;66;0.429716
67;67;0.000000
67;68;0.916870
67;69;0.634479
67;70;0.823711
67;71;0.394386
67;72;0.697544
67;73;0.404130
67;74;0.603188
67;75;0.673692
67;76;0.378980
67;77;0.685249
67;78;0.244797
67;79;0.749439
67;80;0.508519
67;81;0.561447
68;0;0.963771
68;1;0.910924
68;2;0.909888
68;3;0.955517
68;4;0.885876
68;5;0.925497
68;6;0.902548
68;7;0.026437
68;8;0.962958
68;9;0.021218
68;10;0.939626
68;11;0.010719
68;12;0.897398
68;13;0.967535
68;14;0.106481
68;15;0.969852
68;16;0.985776
68;17;0.890081
68;18;0.999497
68;19;0.131772
68;20;0.959155
68;21;0.950145
68;22;0.024827
68;23;0.888228
68;24;0.974052
68;25;0.888076
68;26;0.831252
68;27;0.906176
68;28;0.133074
68;29;0.048128
68;30;0.971361
68;31;0.900323
68;32;0.971461
68;33;0.871520
68;34;0.956924
68;35;0.030382
68;36;0.114178
68;37;0.100040
68;38;0.860413
68;39;0.963881
68;40;0.126345
68;41;0.955015
68;42;0.923631
68;43;0.083921
68;44;0.960027
68;45;0.932007
68;46;0.981104
68;47;0.852725
68;48;0.993223
68;49;0.018339
68;50;0.942839
68;51;0.094594
68;52;0.895782
68;53;0.888874
68;54;0.958920
68;55;0.944681
68;56;0.902660
68;57;0.933222
68;58;0.907806
68;59;0.875328
68;60;0.917864
68;61;0.961778
68;62;0.094520
68;63;0.909463
68;64;0.913943
68;65;0.909948
68;66;0.856746
68;67;0.916870
68;68;0.000000
68;69;0.976293
68;70;0.979822
68;71;0.939678
68;72;0.943770
68;73;0.885496
68;74;0.916736
68;75;0.983325
68;76;0.966151
68;77;0.932252
68;78;0.913014
68;79;0.910139
68;80;0.924868
68;81;0.961592
69;0;0.826175
69;1;0.858911
69;2;0.881883
69;3;0.672279
69;4;0.871165
69;5;0.795509
69;6;0.864285
69;7;0.986113
69;8;0.794623
69;9;0.974845
69;10;0.819958
69;11;0.975474
69;12;0.837476
69;13;0.667524
69;14;0.979046
69;15;0.691788
69;16;0.748120
69;17;0.856871
69;18;0.184590
69;19;0.974305
69;20;0.789853
69;21;0.866223
69;22;0.976781
69;23;0.862425
69;24;0.783561
69;25;0.847415
69;26;0.884686
69;27;0.869100
69;28;0.973981
69;29;0.981527
69;30;0.888633
69;31;0.885041
69;32;0.835753
69;33;0.869763
69;34;0.937661
69;35;0.977266
69;36;0.980341
69;37;0.980987
69;38;0.871643
69;39;0.740486
69;40;0.964575
69;41;0.712182
69;42;0.772789
69;43;0.975927
69;44;0.711284
69;45;0.788532
69;46;0.921964
69;47;0.901186
69;48;0.935826
69;49;0.983270
69;50;0.835759
69;51;0.978836
69;52;0.859054
69;53;0.531670
69;54;0.860048
69;55;0.800253
69;56;0.893616
69;57;0.523302
69;58;0.879450
69;59;0.805242
69;60;0.506601
69;61;0.518965
69;62;0.977857
69;63;0.811874
69;64;0.861487
69;65;0.836087
69;66;0.858008
69;67;0.634479
69;68;0.976293
69;69;0.000000
69;70;0.866590
69;71;0.890425
69;72;0.929324
69;73;0.871710
69;74;0.859330
69;75;0.490790
69;76;0.741160
69;77;0.927371
69;78;0.813063
69;79;0.805045
69;80;0.876453
69;81;0.861241
70;0;0.153161
70;1;0.433231
70;2;0.467458
70;3;0.638118
70;4;0.498878
70;5;0.271518
70;6;0.785168
70;7;0.985668
70;8;0.118493
70;9;0.923006
70;10;0.100868
70;11;0.924625
70;12;0.832440
70;13;0.650777
70;14;0.925132
70;15;0.598048
70;16;0.783776
70;17;0.657908
70;18;0.994114
70;19;0.833258
70;20;0.320433
70;21;0.854400
70;22;0.900327
70;23;0.764391
70;24;0.841104
70;25;0.764261
70;26;0.802019
70;27;0.829067
70;28;0.892509
70;29;0.994863
70;30;0.689200
70;31;0.592295
70;32;0.370771
70;33;0.544703
70;34;0.801363
70;35;0.989168
70;36;0.992883
70;37;0.992054
70;38;0.809229
70;39;0.561517
70;40;0.905263
70;41;0.983048
70;42;0.319062
70;43;0.989649
70;44;0.697013
70;45;0.712212
70;46;0.795462
70;47;0.851512
70;48;0.972564
70;49;0.907996
70;50;0.557833
70;51;0.991127
70;52;0.478435
70;53;0.778649
70;54;0.391340
70;55;0.729286
70;56;0.775447
70;57;0.795480
70;58;0.476103
70;59;0.774910
70;60;0.806240
70;61;0.821589
70;62;0.989403
70;63;0.734448
70;64;0.484932
70;65;0.568026
70;66;0.491989
70;67;0.823711
70;68;0.979822
70;69;0.866590
70;70;0.000000
70;71;0.475619
70;72;0.830049
70;73;0.443408
70;74;0.826311
70;75;0.145345
70;76;0.703421
70;77;0.718480
70;78;0.804855
70;79;0.685390
70;80;0.456615
70;81;0.582854
71;0;0.287432
71;1;0.231011
71;2;0.351221
71;3;0.577507
71;4;0.129284
71;5;0.444711
71;6;0.272552
71;7;0.955103
71;8;0.542525
71;9;0.901312
71;10;0.540011
71;11;0.909125
71;12;0.584585
71;13;0.651411
71;14;0.942456
71;15;0.634825
71;16;0.853234
71;17;0.166691
71;18;0.996006
71;19;0.903596
71;20;0.470892
71;21;0.335739
71;22;0.907713
71;23;0.303595
71;24;0.811230
71;25;0.407420
71;26;0.392205
71;27;0.182182
71;28;0.937970
71;29;0.949996
71;30;0.097172
71;31;0.194448
71;32;0.167163
71;33;0.175237
71;34;0.566689
71;35;0.934789
71;36;0.987644
71;37;0.994297
71;38;0.238385
71;39;0.698197
71;40;0.932870
71;41;0.804356
71;42;0.666468
71;43;0.976531
71;44;0.373072
71;45;0.787837
71;46;0.579521
71;47;0.244393
71;48;0.966302
71;49;0.913849
71;50;0.717938
71;51;0.979095
71;52;0.268200
71;53;0.855157
71;54;0.102733
71;55;0.507497
71;56;0.566200
71;57;0.867408
71;58;0.246672
71;59;0.637044
71;60;0.613317
71;61;0.766809
71;62;0.972968
71;63;0.541656
71;64;0.247332
71;65;0.251559
71;66;0.391286
71;67;0.394386
71;68;0.939678
71;69;0.890425
71;70;0.475619
71;71;0.000000
71;72;0.700530
71;73;0.126852
71;74;0.500941
71;75;0.562782
71;76;0.350426
71;77;0.549547
71;78;0.365905
71;79;0.774976
71;80;0.295640
71;81;0.117777
72;0;0.714250
72;1;0.641920
72;2;0.660161
72;3;0.687176
72;4;0.608586
72;5;0.668922
72;6;0.688068
72;7;0.955133
72;8;0.747041
72;9;0.932253
72;10;0.775266
72;11;0.938281
72;12;0.683031
72;13;0.844854
72;14;0.980974
72;15;0.828929
72;16;0.797471
72;17;0.623916
72;18;0.998290
72;19;0.968535
72;20;0.668301
72;21;0.757026
72;22;0.948962
72;23;0.697638
72;24;0.729908
72;25;0.459439
72;26;0.619427
72;27;0.691156
72;28;0.961919
72;29;0.961388
72;30;0.757885
72;31;0.687842
72;32;0.681750
72;33;0.578335
72;34;0.754717
72;35;0.950106
72;36;0.994724
72;37;0.997163
72;38;0.627470
72;39;0.808915
72;40;0.977224
72;41;0.892613
72;42;0.822244
72;43;0.967414
72;44;0.734223
72;45;0.783871
72;46;0.104170
72;47;0.607268
72;48;0.983597
72;49;0.962791
72;50;0.799908
72;51;0.991741
72;52;0.632394
72;53;0.805890
72;54;0.738381
72;55;0.655883
72;56;0.750440
72;57;0.870082
72;58;0.642332
72;59;0.611405
72;60;0.684420
72;61;0.874440
72;62;0.968782
72;63;0.673377
72;64;0.634969
72;65;0.630101
72;66;0.573394
72;67;0.697544
72;68;0.943770
72;69;0.929324
72;70;0.830049
72;71;0.700530
72;72;0.000000
72;73;0.615808
72;74;0.639983
72;75;0.853507
72;76;0.720876
72;77;0.772373
72;78;0.614042
72;79;0.835993
72;80;0.634951
72;81;0.691631
73;0;0.223825
73;1;0.064697
73;2;0.200491
73;3;0.490215
73;4;0.017541
73;5;0.299658
73;6;0.182842
73;7;0.919819
73;8;0.365667
73;9;0.843031
73;10;0.367887
73;11;0.852525
73;12;0.515148
73;13;0.666569
73;14;0.929059
73;15;0.636616
73;16;0.844199
73;17;0.197663
73;18;0.996277
73;19;0.887260
73;20;0.289926
73;21;0.407323
73;22;0.859967
73;23;0.186748
73;24;0.650960
73;25;0.410261
73;26;0.248459
73;27;0.282686
73;28;0.896989
73;29;0.942773
73;30;0.250246
73;31;0.106305
73;32;0.156311
73;33;0.046053
73;34;0.604943
73;35;0.907990
73;36;0.982121
73;37;0.994045
73;38;0.130405
73;39;0.596170
73;40;0.918695
73;41;0.779041
73;42;0.609910
73;43;0.921629
73;44;0.441084
73;45;0.694096
73;46;0.611926
73;47;0.126667
73;48;0.965937
73;49;0.901891
73;50;0.620638
73;51;0.962543
73;52;0.097440
73;53;0.681817
73;54;0.145269
73;55;0.441456
73;56;0.560801
73;57;0.720390
73;58;0.147054
73;59;0.368410
73;60;0.580252
73;61;0.758253
73;62;0.914875
73;63;0.473069
73;64;0.075617
73;65;0.090144
73;66;0.134511
73;67;0.404130
73;68;0.885496
73;69;0.871710
73;70;0.443408
73;71;0.126852
73;72;0.615808
73;73;0.000000
73;74;0.361435
73;75;0.518782
73;76;0.418846
73;77;0.457380
73;78;0.344020
73;79;0.745717
73;80;0.156431
73;81;0.168070
74;0;0.585307
74;1;0.316697
74;2;0.406483
74;3;0.420606
74;4;0.337885
74;5;0.635020
74;6;0.289945
74;7;0.949605
74;8;0.657992
74;9;0.917467
74;10;0.678042
74;11;0.920754
74;12;0.736885
74;13;0.742784
74;14;0.963835
74;15;0.702274
74;16;0.854485
74;17;0.490799
74;18;0.996192
74;19;0.961763
74;20;0.483287
74;21;0.507691
74;22;0.940865
74;23;0.283071
74;24;0.567309
74;25;0.568734
74;26;0.401466
74;27;0.558891
74;28;0.940230
74;29;0.978378
74;30;0.441128
74;31;0.329198
74;32;0.411454
74;33;0.347149
74;34;0.445131
74;35;0.942935
74;36;0.983930
74;37;0.993894
74;38;0.371189
74;39;0.636431
74;40;0.960158
74;41;0.833199
74;42;0.717847
74;43;0.924900
74;44;0.476334
74;45;0.435623
74;46;0.709873
74;47;0.318808
74;48;0.964797
74;49;0.965074
74;50;0.621446
74;51;0.965344
74;52;0.287110
74;53;0.617630
74;54;0.446263
74;55;0.368501
74;56;0.843329
74;57;0.730248
74;58;0.389228
74;59;0.489358
74;60;0.774445
74;61;0.786743
74;62;0.923504
74;63;0.667807
74;64;0.297170
74;65;0.262290
74;66;0.382155
74;67;0.603188
74;68;0.916736
74;69;0.859330
74;70;0.826311
74;71;0.500941
74;72;0.639983
74;73;0.361435
74;74;0.000000
74;75;0.828068
74;76;0.446543
74;77;0.637304
74;78;0.517764
74;79;0.705524
74;80;0.406673
74;81;0.375815
75;0;0.274224
75;1;0.515769
75;2;0.535395
75;3;0.625329
75;4;0.565085
75;5;0.318616
75;6;0.801071
75;7;0.986521
75;8;0.216173
75;9;0.942775
75;10;0.193375
75;11;0.943609
75;12;0.829192
75;13;0.646289
75;14;0.944884
75;15;0.594999
75;16;0.771646
75;17;0.703958
75;18;0.524101
75;19;0.867307
75;20;0.402306
75;21;0.870340
75;22;0.921334
75;23;0.780203
75;24;0.837365
75;25;0.760016
75;26;0.804881
75;27;0.825767
75;28;0.908612
75;29;0.995128
75;30;0.748553
75;31;0.657273
75;32;0.453012
75;33;0.603464
75;34;0.827348
75;35;0.992655
75;36;0.994059
75;37;0.992483
75;38;0.821322
75;39;0.539338
75;40;0.929484
75;41;0.841995
75;42;0.363615
75;43;0.993204
75;44;0.719758
75;45;0.708177
75;46;0.821926
75;47;0.867298
75;48;0.975673
75;49;0.928510
75;50;0.539633
75;51;0.991775
75;52;0.549739
75;53;0.771288
75;54;0.474429
75;55;0.732553
75;56;0.761575
75;57;0.785847
75;58;0.553968
75;59;0.770351
75;60;0.608879
