% 1. Title: Playstore Data Category Classification
% 
% 2. Sources:
%      (a) Creator: P. K. Das
%      (b) Source: Google Play Store dataset
%      (c) Date: June, 2016
% 
@RELATION playstore

@ATTRIBUTE _exit NUMERIC
@ATTRIBUTE _llseek NUMERIC
@ATTRIBUTE arch_prctl NUMERIC
@ATTRIBUTE bind NUMERIC
@ATTRIBUTE brk NUMERIC
@ATTRIBUTE chdir NUMERIC
@ATTRIBUTE clock_gettime NUMERIC
@ATTRIBUTE clone NUMERIC
@ATTRIBUTE close NUMERIC
@ATTRIBUTE connect NUMERIC
@ATTRIBUTE dup NUMERIC
@ATTRIBUTE epoll_ctl NUMERIC
@ATTRIBUTE epoll_pwait NUMERIC
@ATTRIBUTE execve NUMERIC
@ATTRIBUTE exit_group NUMERIC
@ATTRIBUTE faccessat NUMERIC
@ATTRIBUTE fchmod NUMERIC
@ATTRIBUTE fchmodat NUMERIC
@ATTRIBUTE fcntl NUMERIC
@ATTRIBUTE fdatasync NUMERIC
@ATTRIBUTE flock NUMERIC
@ATTRIBUTE fstat NUMERIC
@ATTRIBUTE fsync NUMERIC
@ATTRIBUTE ftruncate NUMERIC
@ATTRIBUTE futex NUMERIC
@ATTRIBUTE getcwd NUMERIC
@ATTRIBUTE getegid NUMERIC
@ATTRIBUTE geteuid NUMERIC
@ATTRIBUTE getgid NUMERIC
@ATTRIBUTE getpgid NUMERIC
@ATTRIBUTE getppid NUMERIC
@ATTRIBUTE getpriority NUMERIC
@ATTRIBUTE getrlimit NUMERIC
@ATTRIBUTE getsockname NUMERIC
@ATTRIBUTE getsockopt NUMERIC
@ATTRIBUTE gettid NUMERIC
@ATTRIBUTE gettimeofday NUMERIC
@ATTRIBUTE getuid NUMERIC
@ATTRIBUTE inotify_add_watch NUMERIC
@ATTRIBUTE inotify_rm_watch NUMERIC
@ATTRIBUTE ioctl NUMERIC
@ATTRIBUTE kill NUMERIC
@ATTRIBUTE listen NUMERIC
@ATTRIBUTE lseek NUMERIC
@ATTRIBUTE madvise NUMERIC
@ATTRIBUTE mincore NUMERIC
@ATTRIBUTE mkdirat NUMERIC
@ATTRIBUTE mmap NUMERIC
@ATTRIBUTE modify_ldt NUMERIC
@ATTRIBUTE mprotect NUMERIC
@ATTRIBUTE msync NUMERIC
@ATTRIBUTE munmap NUMERIC
@ATTRIBUTE nanosleep NUMERIC
@ATTRIBUTE newfstatat NUMERIC
@ATTRIBUTE openat NUMERIC
@ATTRIBUTE personality NUMERIC
@ATTRIBUTE ppoll NUMERIC
@ATTRIBUTE prctl NUMERIC
@ATTRIBUTE pread NUMERIC
@ATTRIBUTE pwrite NUMERIC
@ATTRIBUTE read NUMERIC
@ATTRIBUTE readlinkat NUMERIC
@ATTRIBUTE recvfrom NUMERIC
@ATTRIBUTE recvmsg NUMERIC
@ATTRIBUTE renameat NUMERIC
@ATTRIBUTE restart_syscall NUMERIC
@ATTRIBUTE rt_sigaction NUMERIC
@ATTRIBUTE rt_sigprocmask NUMERIC
@ATTRIBUTE rt_sigreturn NUMERIC
@ATTRIBUTE rt_sigtimedwait NUMERIC
@ATTRIBUTE sched_getparam NUMERIC
@ATTRIBUTE sched_getscheduler NUMERIC
@ATTRIBUTE sched_yield NUMERIC
@ATTRIBUTE sendmsg NUMERIC
@ATTRIBUTE sendto NUMERIC
@ATTRIBUTE set_thread_area NUMERIC
@ATTRIBUTE set_tid_address NUMERIC
@ATTRIBUTE setitimer NUMERIC
@ATTRIBUTE setpgid NUMERIC
@ATTRIBUTE setpriority NUMERIC
@ATTRIBUTE setresuid NUMERIC
@ATTRIBUTE setrlimit NUMERIC
@ATTRIBUTE setsockopt NUMERIC
@ATTRIBUTE shutdown NUMERIC
@ATTRIBUTE sigaction NUMERIC
@ATTRIBUTE sigaltstack NUMERIC
@ATTRIBUTE sigreturn NUMERIC
@ATTRIBUTE socket NUMERIC
@ATTRIBUTE socketpair NUMERIC
@ATTRIBUTE statfs NUMERIC
@ATTRIBUTE tgkill NUMERIC
@ATTRIBUTE ugetrlimit NUMERIC
@ATTRIBUTE umask NUMERIC
@ATTRIBUTE uname NUMERIC
@ATTRIBUTE unlinkat NUMERIC
@ATTRIBUTE utimensat NUMERIC
@ATTRIBUTE write NUMERIC
@ATTRIBUTE writev NUMERIC
@ATTRIBUTE class {communication,personalization,video_playback,drink_recipes,music_n_audio,shopping,education,tools,health_n_fitness,productivity,arcade,entertainment,file_explorer,travel_n_local,scientific_calculator,news_n_magazines,alarm_clock,Lifestyle,business,pdf_reader,libraries_n_demo,adventure,wifi_analyzer,_exit,lunar_calendar,lifestyle,medical,battery_saver,social,books_n_reference,to_do_list}

@DATA
28,0,72,13,0,0,148,85,2793,41,226,403,9486,0,0,2156,0,463,4491,834,0,5046,373,26,29435,0,12,818,12,0,1,2205,4,23,483,0,0,3831,4,0,19900,0,1,1702,2583,0,17,1609,0,837,0,1350,1,3194,2583,0,9,4890,2889,2704,8795,5,14592,205,356,1,0,472,0,1,0,0,447,26,7003,0,25,0,0,135,0,0,83,0,0,113,0,59,10,0,0,0,0,0,371,0,17387,3979,productivity
43,329,0,3,0,0,417294,98,4841,13,1145,454,81929,0,0,2702,0,4,0,61,1,0,1,0,151992,0,0,0,0,0,1,1617,0,5,118,0,20042,0,4,0,26799,0,1,0,8703,0,8,0,193,739,0,2693,21,0,6221,0,1,4701,0,0,129434,6,8620,11247,3,2,0,608,50,1,0,0,3025,306,19914,0,42,0,0,344,0,1,65,0,0,141,0,21,10,0,0,5,0,0,19,0,78051,7700,books_n_reference
26,0,60,48,0,0,287,82,2721,203,534,849,33567,0,0,506,0,51,2194,66,1,1629,16,387,80032,0,10,194,10,0,1,1414,5,109,225,0,0,8006,0,0,15062,0,1,351,7108,0,8,2618,0,661,0,2041,12,1129,2348,0,47,3801,1703,764,44768,9,12420,5090,17,4,0,1184,73,1,0,0,1573,351,13439,0,23,0,0,215,0,1,148,2,0,108,0,204,11,3,0,0,0,0,76,0,24747,4984,personalization
15,0,48,1,0,0,116,60,941,8,109,190,6172,0,0,710,0,14,669,125,1,577,5,147,17296,0,10,73,10,0,1,242,4,2,23,0,0,1359,0,0,3339,0,1,269,1791,0,7,836,0,424,0,531,2,11083,1061,0,0,723,329,437,13998,6,1249,864,5,4,0,437,50,1,0,0,418,44,1595,0,14,0,0,90,0,1,4,0,0,75,0,9,9,2,0,0,0,0,20,0,11420,309,tools
3,0,40,2,0,0,0,50,1299,0,188,311,8104,0,0,660,0,38,1629,43,0,1718,34,0,77399,0,10,279,10,0,1,1621,1,0,41,0,0,3719,4,0,14169,0,1,90,3305,0,4,2031,0,763,0,1732,5,785,1049,0,0,4330,2872,181,5487,7,10901,1,30,0,0,1055,0,1,0,0,607,0,5340,0,3,0,0,264,0,0,0,0,0,53,0,6,7,0,0,0,0,0,33,0,11442,2360,productivity
31,101,0,2,0,0,79438,88,1548,0,190,284,8972,50,10,138,0,16,0,5,0,0,15,0,37857,0,0,0,0,0,0,1497,0,0,58,0,779,0,4,0,12204,0,1,3,3170,0,3,0,166,712,0,1503,1,0,769,0,0,3538,0,0,9667,5,10446,562,13,2,0,1996,52,6,0,0,409,26,6109,0,30,0,0,86,0,1,0,0,0,109,0,7,10,0,0,4,0,0,18,0,15234,2960,file_explorer
60,3,100,3,1,0,291,118,791,15,71,155,4049,1,2,254,1,34,537,73,2,494,20,126,9632,0,12,51,12,0,0,203,4,5,57,0,2,753,4,0,2376,0,1,234,1381,0,12,1132,11,1524,0,860,0,741,904,2,1,798,357,296,6055,46,617,700,9,3,2,690,50,1,0,0,296,37,1101,1,56,0,1,146,0,1,9,0,10,178,0,22,10,1,0,1,0,1,22,0,3371,344,tools
3,0,29,1,0,0,47,40,499,10,79,147,4948,0,0,79,0,3,436,45,0,356,1,158,10606,0,10,31,10,0,1,117,4,3,16,0,0,1046,0,0,1906,0,1,269,1021,0,7,668,0,299,0,413,2,198,554,0,0,440,182,221,9561,2,630,729,2,11,0,377,51,1,0,0,370,43,1091,0,2,0,0,68,0,1,5,0,0,43,0,11,9,2,0,0,0,0,13,0,6081,167,productivity
0,0,23,1,0,0,0,28,372,0,134,65,7460,0,1,24,0,1,96,5,0,175,0,0,14111,0,10,11,10,0,0,333,2,0,0,0,0,2222,0,0,2377,0,1,70,952,0,1,610,0,250,0,418,0,129,315,0,0,793,227,0,5315,2,1522,1060,0,4,0,407,0,1,0,0,100,31,2318,0,0,0,0,44,0,0,0,0,0,29,0,1,9,0,0,0,0,0,2,0,6048,886,lifestyle
103,0,129,2,0,0,236,184,2810,8,639,468,42197,0,0,1907,0,176,5253,175,0,6174,0,15,146714,0,10,952,10,0,1,1908,5,3,33,0,0,13081,0,0,17075,0,1,264,9790,0,5,3088,0,942,0,2417,3,3138,2522,0,0,4654,4496,330,31898,5,11090,5935,1,4,0,1351,1507,1,0,0,286,283,14853,0,101,0,0,188,0,1,33,0,0,287,0,9,11,1,0,0,0,0,12,0,35596,5544,personalization
8,0,38,3,0,0,45,48,696,23,106,195,4836,0,0,137,0,10,565,61,1,499,7,126,16698,0,10,53,10,0,0,283,3,10,49,0,0,1438,0,0,3335,0,1,420,1455,0,8,884,0,393,0,676,0,334,666,0,2,796,510,212,5797,6,2428,722,13,6,0,840,50,1,0,0,212,35,2239,0,8,0,0,65,0,0,17,0,0,56,0,26,9,5,0,0,0,0,30,0,3679,762,alarm_clock
63,3,209,259,1,0,1417,249,3809,595,1152,1707,82232,1,1,374,1,17,2723,78,2,1047,2,758,189945,0,12,80,12,0,0,1767,5,525,887,0,2,16637,4,0,25582,0,1,406,16100,0,14,4966,11,2212,0,3454,20,1525,4374,2,229,5358,2854,1086,153332,46,10673,13211,3,3,5,8547,51,1,0,0,3296,624,20889,1,59,0,1,543,0,1,644,0,10,312,0,608,10,3,2,1,0,0,24,0,71682,8215,health_n_fitness
31,0,51,3,0,0,30,71,1524,22,354,290,11632,0,0,354,0,120,392,25,0,413,118,77,54949,0,12,24,12,0,0,1012,4,8,138,0,0,3781,4,0,8623,0,1,251,3753,0,6,2006,0,819,0,1554,0,1110,1076,0,0,2389,1339,91,6868,4,8965,1782,118,0,2,1438,0,1,0,0,151,149,7240,0,28,0,0,88,0,0,14,0,0,102,0,29,10,0,0,0,0,0,121,0,9219,2875,productivity
2,0,31,0,0,0,0,31,410,0,160,253,4991,0,0,25,0,11,151,0,0,10,10,0,13648,0,0,0,0,0,0,1079,0,0,10,0,0,2556,0,0,9822,0,0,0,1041,0,1,726,0,147,0,584,0,218,127,0,0,2389,1004,0,3929,0,10923,1,8,2,0,509,0,1,0,0,100,0,6490,0,2,0,0,32,0,0,0,0,0,33,0,0,0,0,0,0,0,0,8,0,6994,3255,wifi_analyzer
44,0,53,0,0,0,0,53,752,14,249,221,3121,0,0,290,0,34,819,40,0,845,10,0,16193,0,0,135,0,0,0,1607,0,0,10,0,0,2737,0,0,8125,0,0,0,1233,0,1,511,0,271,0,465,0,491,299,0,0,3433,666,118,2359,1,8115,1,9,0,0,179,127,1,0,0,162,0,4461,0,44,0,0,53,0,0,14,0,0,97,0,14,0,0,0,0,0,0,9,0,7311,2817,productivity
51,3,90,2,1,0,670,112,1695,36,459,636,21881,1,1,283,1,22,839,53,2,490,16,258,87304,0,12,33,12,0,0,1937,3,10,78,0,2,8763,4,0,13945,0,1,392,6218,0,11,1932,11,1694,0,1589,1,4708,1616,2,0,4664,1121,403,23029,47,9084,2924,18,1,2,1012,50,1,0,0,554,94,7961,1,48,0,1,178,0,0,17,0,10,163,0,43,10,172,0,1,0,0,36,0,18433,4130,tools
0,0,11,0,0,0,0,11,1609,0,167,297,6627,0,0,0,0,0,165,0,0,0,0,0,14429,0,0,0,0,0,0,1407,0,0,0,0,0,1835,0,0,9494,0,0,0,927,0,0,548,0,60,0,446,0,13942,1290,0,0,2964,834,0,5119,0,10679,1,0,0,0,140,0,1,0,0,74,0,5643,0,0,0,0,29,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9428,3189,communication
1,0,6,0,0,0,0,6,394,0,77,110,4715,0,0,337,0,35,906,1,0,1078,1,0,9888,0,0,166,0,0,1,742,0,0,2,0,0,1473,0,0,10549,0,0,0,461,0,1,522,0,163,0,477,0,600,282,0,0,1557,1246,1,2875,1,12776,1,0,0,0,106,0,1,0,0,100,0,7692,0,1,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5103,1773,productivity
8,0,13,0,2,0,0,16,468,1,34,62,1350,8,2,185,0,88,37,0,0,153,86,0,21470,0,0,0,0,0,0,616,1,0,97,0,0,1910,0,0,6623,0,0,2,2503,0,0,652,0,443,0,428,9,217,364,0,0,1516,355,0,3112,21,4979,1,86,2,222,1316,1,3,0,0,373,0,2308,0,8,204,0,12,0,0,0,1,0,24,0,1,2,2,1,0,0,0,86,0,7784,508,lifestyle
0,0,29,1,0,0,145,31,293,0,82,124,4706,0,0,41,0,4,231,40,0,158,0,0,24163,0,8,28,8,0,1,644,1,0,2,0,0,2075,0,0,10381,0,1,119,682,0,1,624,0,178,0,483,12,230,344,0,0,1689,763,30,17711,1,11343,1,0,12,0,231,50,1,0,0,1716,0,6892,0,0,0,0,123,0,0,0,0,0,31,0,1,4,1,0,0,0,0,6,0,3998,1315,tools
44,3,136,2,1,0,646,158,1555,35,402,462,24692,1,1,349,1,13,1067,54,2,829,8,203,63708,0,12,91,12,0,0,1173,4,10,55,0,2,6181,4,0,13097,0,1,370,7856,0,11,2280,11,1730,0,1630,5,1245,1782,2,0,3433,110379,362,38172,46,11462,3583,7,2,2,1143,50,1,0,0,1153,118,10872,1,40,0,1,229,0,1,16,0,10,202,0,42,10,2,0,1,0,0,28,0,26351,4039,drink_recipes
17,3,62,4,1,0,806,87,3255,17,1118,767,82561,1,1,497,1,37,1210,73,2,868,30,491,144835,0,12,43,12,0,0,1193,5,7,217,0,2,15144,4,0,21767,0,1,460,8798,0,11,4345,11,1574,0,3502,10,1550,3414,2,2,4016,2937,780,124824,49,9488,12612,28,4,0,1085,1150,1,0,0,2537,462,22211,1,13,0,1,376,0,1,37,0,10,104,0,24,12,3,0,1,0,0,150,0,60440,4153,books_n_reference
0,0,6,3,0,0,0,10,219,7,35,50,987,0,0,4,0,2,210,0,0,54,1,0,5083,0,0,0,0,0,0,335,0,6,19,0,0,603,0,0,2010,0,0,199,446,0,1,200,0,128,0,151,3,26,178,0,0,763,59,0,1198,3,1685,1,0,0,0,156,0,1,0,0,178,3,822,0,0,0,0,9,0,0,7,0,0,10,0,7,2,0,0,0,0,0,0,0,2042,582,education
1,0,1,0,0,0,0,1,43,0,0,0,1,0,0,25,0,2,78,24,0,80,1,0,30,0,0,15,0,0,0,7,0,0,1,0,0,5,0,0,89,1,0,0,4,0,1,51,0,11,0,38,0,39,43,0,0,14,82,68,0,0,0,1,0,0,0,73,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,3,tools
9,0,45,1,0,0,510,60,1538,31,535,634,38320,0,0,253,0,9,971,55,0,495,6,344,73949,0,10,33,10,0,1,1336,4,8,55,0,0,10296,0,0,14622,0,1,375,6741,0,7,2212,0,588,0,1486,8,480,1876,0,0,3737,864,586,67654,5,9530,5517,7,11,0,3346,50,1,0,0,1205,160,11144,0,8,0,0,195,0,1,15,0,0,69,0,32,11,2,0,0,0,0,21,0,45924,4010,tools
1,0,17,1,0,0,3,19,45,0,1,6,24,0,0,31,0,2,107,25,0,72,0,0,431,0,8,20,8,0,0,28,1,0,1,0,0,41,0,0,399,1,1,99,140,0,0,77,0,75,0,39,0,40,53,0,0,88,6,0,654,0,0,1,0,13,0,1,51,1,0,0,27,0,0,0,1,0,0,25,0,0,0,0,0,20,0,1,4,1,0,0,0,0,4,0,117,23,tools
17,454,0,2,2,0,255522,82,2434,10,599,276,43741,2,2,679,1,110,0,269,74,0,97,0,118762,0,0,0,0,0,1,1078,0,2,174,0,11094,0,4,0,17997,0,1,65,8947,0,12,0,136,1593,0,2430,18,0,3165,4,0,3569,0,0,82549,57,6317,5739,96,2,0,1451,50,1,0,0,1654,216,11753,2,13,0,2,260,0,1,4,0,21,99,0,17,10,0,0,6,0,0,155,0,44575,4994,scientific_calculator
17,3,58,4,1,0,487,78,1709,15,474,490,26844,1,1,464,1,14,1246,58,2,940,21,164,161676,0,12,35,12,0,0,1670,5,6,92,0,2,7479,4,0,15013,0,1,1066,20099,0,11,5544,11,1414,0,3732,1,1096,1689,2,2,5158,6444,244,48548,46,10664,3436,13,4,0,23072,50,1,0,0,628,105,10626,1,13,0,1,193,0,1,36,0,10,95,0,24,10,3,0,1,0,0,36,0,33847,3783,lunar_calendar
0,0,5,0,0,0,0,9,452,0,199,341,5946,0,0,21,0,10,199,0,0,44,9,0,16923,0,0,0,0,0,0,1707,0,0,9,0,0,3003,0,0,11680,0,0,0,704,0,1,414,0,131,0,361,3,134,103,0,0,3604,623,0,5253,3,13995,1,8,2,0,105,0,1,0,0,51,0,7690,0,0,0,0,5,0,0,0,0,0,9,0,0,2,0,0,0,0,0,8,0,10840,1190,personalization
200,3,263,80,1,0,674,283,3266,374,446,491,24301,1,1,1086,1,14,2327,85,2,1799,7,275,151168,0,12,187,12,0,1,2352,4,196,946,0,2,9676,4,0,24659,0,1,348,6065,0,35,3489,11,2432,0,2928,9,2162,2985,2,77,6038,1820,559,47405,50,7395,2956,4,0,2,1167,50,1,0,0,1816,286,8540,1,195,0,1,503,0,0,387,0,10,483,0,563,12,36,0,1,0,1,23,0,24164,4458,lifestyle
0,0,19,1,0,0,6,21,124,0,14,18,262,0,0,66,0,7,213,34,0,202,1,0,946,0,8,39,8,0,1,79,1,0,3,0,0,170,0,0,935,0,1,119,117,0,0,191,0,132,0,107,0,96,150,0,0,246,117,17,1570,1,333,1,0,12,0,108,50,1,0,0,0,0,162,0,0,0,0,33,0,0,0,0,0,21,0,1,4,0,0,0,0,0,4,0,683,110,lifestyle
12,0,29,0,0,0,0,29,1391,0,459,367,4412,0,0,743,0,43,1615,48,0,1658,41,0,40318,0,0,272,0,0,0,2213,0,0,41,0,0,6039,0,0,13456,0,0,26,2128,0,1,1280,0,197,0,1136,0,1362,562,0,0,5364,2048,104,2188,1,11521,1,40,2,0,878,0,1,0,0,106,0,6923,0,12,0,0,29,0,0,0,0,0,41,0,0,0,0,0,0,0,0,40,0,9111,5406,productivity
1,0,8,0,0,0,2,12,171,3,22,34,622,0,0,26,0,6,22,0,0,53,4,0,2743,0,0,0,0,0,0,190,0,0,15,0,0,387,0,0,1483,0,0,0,339,0,10,248,0,134,0,158,3,36,161,0,0,451,241,0,711,3,966,1,3,2,0,317,0,1,0,0,183,0,500,0,1,0,0,10,0,0,3,0,0,13,0,9,2,0,0,0,0,0,3,0,1389,319,tools
170,3,141,2,1,0,261,206,1516,9,404,347,29681,1,1,258,1,1,567,38,2,414,1,23,86569,0,10,45,10,0,1,1279,4,3,34,0,2,6584,0,0,15651,0,1,213,6362,0,3,1986,11,1323,0,1821,0,27171,1116,2,0,3257,912,24,18902,27,11163,4764,1,2,0,950,0,1,0,0,203,274,12933,1,140,0,1,207,0,0,31,0,10,376,0,10,9,0,0,1,0,0,10,0,20750,3772,tools
0,0,3,0,0,0,0,3,53,0,18,16,200,0,1,1,0,0,11,0,0,0,0,0,690,0,0,0,0,0,0,65,0,0,0,0,0,153,0,0,467,0,0,0,78,0,0,73,0,16,0,54,0,4,24,0,0,137,68,0,165,0,625,1,0,2,0,128,0,1,0,0,50,0,363,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,411,131,lifestyle
43,3,81,2,1,0,376,113,1377,9,260,480,13706,1,1,220,1,22,657,53,2,476,17,175,60789,0,12,33,12,0,0,1921,5,2,44,0,2,4360,4,0,15436,0,1,434,4514,0,11,1952,11,1579,0,1666,10,891,1313,2,0,4983,1283,262,20387,49,13212,1202,18,3,2,1313,50,1,0,0,662,54,8634,1,33,0,1,166,0,1,4,0,10,156,0,16,12,2,0,1,0,0,37,0,17484,4252,tools
1,0,11,0,0,0,0,11,1198,0,528,415,3229,0,0,108,0,45,386,0,0,44,44,0,28164,0,0,0,0,0,0,1408,0,0,44,0,0,3482,0,0,7318,0,0,0,1176,0,1,672,0,66,0,588,0,324,149,0,0,3118,792,0,2156,0,9207,1,43,0,0,579,0,1,0,0,137,0,5606,0,1,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,43,0,6838,2367,lifestyle
242,0,282,0,13,0,37,286,5405,13,190,290,4778,52,13,2531,0,31,963,30,0,1193,1,0,495813,0,0,149,0,0,0,1515,0,0,128,0,0,3383,0,0,15909,0,0,166,29564,0,21,5547,0,1921,0,4685,6,194473,4392,0,0,4104,2938,75,5932,94,18094,1,0,2,15813,8615,0,14,0,0,588,0,6313,0,255,15696,0,271,0,0,0,0,0,528,0,13,2,51,0,0,0,0,2,0,13750,4157,productivity
11,0,45,1,0,0,494,67,1934,8,697,608,36931,0,0,201,0,10,1117,70,0,730,1,239,101658,0,10,67,10,0,1,1932,4,2,42,0,0,8758,0,0,23205,0,1,375,5394,0,8,2632,0,532,0,1861,11,559,2093,0,0,5109,1623,479,90753,5,11816,4620,3,10,0,566,50,1,0,0,1432,159,12152,0,10,0,0,173,0,1,4,0,0,78,0,9,11,3,0,0,0,0,17,0,71152,4184,education
0,0,3,0,0,0,0,3,26,0,12,16,606,0,0,0,0,0,12,0,0,0,0,0,1710,0,0,0,0,0,0,117,0,0,0,0,0,243,0,0,815,0,0,0,149,0,0,68,0,16,0,57,0,12,6,0,0,255,96,0,583,0,1475,1,0,2,0,86,0,1,0,0,0,0,851,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,927,231,productivity
51,0,83,1,0,0,1297,110,3578,8,713,454,61096,0,0,1096,0,89,3410,380,1,3608,4,239,171875,0,10,544,10,0,1,1748,4,2,76,0,0,14425,0,0,27134,0,1,373,11462,0,7,5555,0,766,0,4499,15,2003,4716,0,0,4909,5840,1385,97492,9,10202,8428,4,4,0,3031,50,1,0,0,2586,219,16401,0,50,0,0,267,0,1,4,0,0,161,0,9,11,2,0,0,0,0,21,0,49412,5221,tools
0,0,6,0,0,0,0,10,128,0,26,32,1055,0,0,3,0,1,17,0,0,36,0,0,2107,0,0,0,0,0,0,188,0,0,1,0,0,766,0,0,1693,0,0,2,200,0,1,172,0,129,0,94,2,6,113,0,0,474,117,0,808,3,2285,1,0,0,0,367,0,1,0,0,50,0,1350,0,0,0,0,9,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,1422,855,tools
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,1,0,0,35,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,communication
1,0,12,0,0,0,0,12,404,0,142,219,4962,0,1,46,0,0,255,4,0,133,0,0,25273,0,0,22,0,0,0,1474,0,0,0,0,0,2006,0,0,11651,0,0,0,1166,0,0,738,0,63,0,505,0,177,177,0,0,3130,996,6,5199,0,9473,1,0,0,0,308,0,1,0,0,140,0,5095,0,1,0,0,35,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9881,3377,productivity
5,0,36,3,0,0,209,47,987,72,234,492,19338,0,0,92,0,3,882,60,0,504,1,296,109775,0,10,35,10,0,1,739,5,25,47,0,0,7992,0,0,7109,0,1,316,5015,0,7,886,0,377,0,564,0,309,923,0,2,1884,187,499,41547,2,8153,1821,3,12,0,626,50,1,0,0,309,114,6340,0,4,0,0,73,0,1,43,0,0,52,0,75,9,2,0,0,0,0,21,0,42442,2328,personalization
75,0,78,70,0,0,30,114,2714,233,421,481,28181,0,0,933,0,94,1172,30,0,892,92,378,190497,0,12,26,12,0,1,1320,5,159,624,0,0,12182,4,0,16060,0,1,275,6189,0,93,3034,0,1044,0,2491,0,1226,2126,0,40,3238,2058,589,20387,5,11311,2503,91,0,2,2554,0,1,0,0,221,228,9107,0,72,0,0,205,0,1,198,78,0,189,0,240,10,2,0,0,0,1,95,76,25812,3730,tools
216,6,245,310,2,0,1786,273,5582,768,925,593,60731,2,2,1695,2,208,4202,161,4,4605,127,478,189924,0,12,441,12,0,0,1845,4,623,2701,0,4,15864,4,0,32904,0,1,361,9739,0,17,3278,22,2790,0,2795,0,4078,3697,4,199,5767,2049,1089,41456,68,8883,9139,122,0,2,1177,224,1,0,0,477,736,17304,2,204,0,2,527,0,0,749,0,20,489,0,1467,10,1,0,2,0,0,140,0,41026,6067,tools
79,0,89,27,0,0,70,89,816,71,258,249,3069,0,0,74,0,32,264,0,0,87,5,0,22795,0,0,0,0,0,0,1073,0,54,152,0,0,2985,0,0,6624,0,0,0,2190,0,33,852,0,369,0,802,0,194,305,0,27,2615,746,0,1837,0,7147,1,3,2,0,644,0,1,0,0,186,27,4345,0,79,0,0,89,0,0,73,0,0,168,0,72,0,0,0,0,0,0,6,0,6083,2242,wifi_analyzer
421,0,459,1,0,0,678,481,4906,8,1421,894,41591,0,0,249,0,20,839,55,0,618,9,228,112099,0,10,33,10,0,1,3243,5,2,546,0,0,16983,0,0,42848,0,1,373,7689,0,7,4738,0,2202,0,4122,11,542,2841,0,0,9569,2172,419,79022,5,9373,4763,10,11,0,1644,56,1,0,0,2014,152,11212,0,420,0,0,1051,0,1,4,0,0,902,0,9,11,2,0,0,0,0,20,0,54359,9098,lifestyle
2,0,24,0,0,0,0,28,825,0,191,295,6239,0,1,407,0,5,1274,54,0,1285,2,0,22713,0,0,209,0,0,1,1761,0,0,3,0,0,3214,0,0,13817,0,0,42,1826,0,2,1313,0,345,0,1096,3,607,621,0,0,3996,1917,139,5389,4,11066,1,1,0,0,603,0,1,0,0,145,0,6119,0,2,0,0,100,0,0,0,0,0,30,0,0,2,0,0,0,0,0,3,0,10549,2497,productivity
10,0,78,2,31,31,591,97,13144,27,481,394,36857,31,31,3836,0,4,744,50,0,746,2,201,104738,0,10,31,10,0,1,1120,5,9,146,0,0,8713,0,0,17791,0,1,285,7645,0,7,5402,0,1615,0,3524,11,18180,2524,0,1,5118,2313,339,56925,436,7767,5777,3,8,279,1180,551,7,0,0,1632,118,10386,0,38,0,0,206,0,1,15,0,0,107,0,29,9,33,0,0,0,0,16,0,36419,4717,tools
42,3,85,3,1,0,349,110,1330,12,271,447,20344,1,1,228,1,22,673,58,2,483,17,177,68545,0,12,35,12,0,0,1912,5,4,49,0,2,5743,4,0,14851,0,1,460,5004,0,11,1786,11,1604,0,1472,4,889,1263,2,1,5020,975,272,37458,49,13002,2453,19,3,2,1024,50,1,0,0,648,57,10207,1,37,0,1,149,0,1,8,0,10,152,0,20,12,2,0,1,0,0,37,0,37961,4211,productivity
23,0,72,0,0,0,0,72,337,0,151,235,5257,0,0,3,0,0,130,0,0,0,0,0,26273,0,0,0,0,0,0,1173,0,0,0,0,0,2706,0,0,7795,0,0,0,969,0,0,447,0,304,0,303,0,197,78,0,0,2622,330,0,3833,0,38701,1,0,2,0,141,30,1,0,0,52,0,6800,0,23,0,0,72,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,6950,2892,tools
19,3,59,2,1,0,634,89,2045,9,571,475,28632,1,1,246,1,41,829,58,2,574,38,214,67934,0,12,35,12,0,1,1401,4,2,83,0,2,7242,4,0,16673,0,1,456,5798,0,10,2503,11,1493,0,1858,10,655,2247,2,0,3928,1082,381,61834,36,9819,3905,35,2,2,2114,50,1,0,0,1482,130,10695,1,15,0,1,176,0,1,4,0,10,108,0,16,12,2,0,1,0,0,50,0,46881,5179,tools
