% 1. Title: Playstore Data Category Classification
% 
% 2. Sources:
%      (a) Creator: P. K. Das
%      (b) Source: Google Play Store dataset
%      (c) Date: June, 2016
% 
@RELATION playstore

@ATTRIBUTE _llseek NUMERIC
@ATTRIBUTE arch_prctl NUMERIC
@ATTRIBUTE bind NUMERIC
@ATTRIBUTE clock_gettime NUMERIC
@ATTRIBUTE clone NUMERIC
@ATTRIBUTE close NUMERIC
@ATTRIBUTE connect NUMERIC
@ATTRIBUTE dup NUMERIC
@ATTRIBUTE epoll_ctl NUMERIC
@ATTRIBUTE epoll_pwait NUMERIC
@ATTRIBUTE exit_group NUMERIC
@ATTRIBUTE faccessat NUMERIC
@ATTRIBUTE fchmod NUMERIC
@ATTRIBUTE fchmodat NUMERIC
@ATTRIBUTE fcntl NUMERIC
@ATTRIBUTE fdatasync NUMERIC
@ATTRIBUTE flock NUMERIC
@ATTRIBUTE fstat NUMERIC
@ATTRIBUTE fsync NUMERIC
@ATTRIBUTE ftruncate NUMERIC
@ATTRIBUTE futex NUMERIC
@ATTRIBUTE geteuid NUMERIC
@ATTRIBUTE getppid NUMERIC
@ATTRIBUTE getpriority NUMERIC
@ATTRIBUTE getrlimit NUMERIC
@ATTRIBUTE getsockname NUMERIC
@ATTRIBUTE getsockopt NUMERIC
@ATTRIBUTE gettimeofday NUMERIC
@ATTRIBUTE getuid NUMERIC
@ATTRIBUTE inotify_add_watch NUMERIC
@ATTRIBUTE inotify_rm_watch NUMERIC
@ATTRIBUTE ioctl NUMERIC
@ATTRIBUTE kill NUMERIC
@ATTRIBUTE lseek NUMERIC
@ATTRIBUTE madvise NUMERIC
@ATTRIBUTE mkdirat NUMERIC
@ATTRIBUTE mmap NUMERIC
@ATTRIBUTE mprotect NUMERIC
@ATTRIBUTE munmap NUMERIC
@ATTRIBUTE nanosleep NUMERIC
@ATTRIBUTE newfstatat NUMERIC
@ATTRIBUTE openat NUMERIC
@ATTRIBUTE prctl NUMERIC
@ATTRIBUTE pread NUMERIC
@ATTRIBUTE pwrite NUMERIC
@ATTRIBUTE read NUMERIC
@ATTRIBUTE readlinkat NUMERIC
@ATTRIBUTE recvfrom NUMERIC
@ATTRIBUTE renameat NUMERIC
@ATTRIBUTE restart_syscall NUMERIC
@ATTRIBUTE rt_sigaction NUMERIC
@ATTRIBUTE rt_sigprocmask NUMERIC
@ATTRIBUTE rt_sigreturn NUMERIC
@ATTRIBUTE sched_getparam NUMERIC
@ATTRIBUTE sched_getscheduler NUMERIC
@ATTRIBUTE sched_yield NUMERIC
@ATTRIBUTE sendmsg NUMERIC
@ATTRIBUTE sendto NUMERIC
@ATTRIBUTE setpriority NUMERIC
@ATTRIBUTE setrlimit NUMERIC
@ATTRIBUTE setsockopt NUMERIC
@ATTRIBUTE shutdown NUMERIC
@ATTRIBUTE sigaction NUMERIC
@ATTRIBUTE sigaltstack NUMERIC
@ATTRIBUTE socket NUMERIC
@ATTRIBUTE socketpair NUMERIC
@ATTRIBUTE statfs NUMERIC
@ATTRIBUTE tgkill NUMERIC
@ATTRIBUTE ugetrlimit NUMERIC
@ATTRIBUTE unlinkat NUMERIC
@ATTRIBUTE utimensat NUMERIC
@ATTRIBUTE write NUMERIC
@ATTRIBUTE writev NUMERIC
@ATTRIBUTE class {lunar_calendar,productivity,file_explorer,to_do_list,drink_recipes,battery_saver,pdf_reader,video_playback,alarm_clock,scientific_calculator,wifi_analyzer}

@DATA
0,0,0,1516,135,1989,0,273,366,11001,0,552,0,77,1313,55,0,1398,33,0,10100,209,1,0,3,0,42,0,12655,0,0,11410,0,78,2127,3,2636,743,1269,0,1478,3133,152,2712,117,1858,20,9639,33,0,0,1468,53,0,0,12,80,5228,2,1,0,0,0,0,0,2,1,0,0,41,0,5381,4622,alarm_clock
0,0,0,217,148,1043,0,492,281,6511,0,47,0,2,166,0,0,53,0,0,9411,0,1,182,2,0,233,0,6872,0,0,9480,0,2,126,0,720,253,514,0,150,742,32,643,0,14856,4,12858,0,0,1,26,50,0,0,21,42,7527,2,1,0,0,0,0,0,2,0,0,0,0,0,4345,2665,alarm_clock
0,0,0,68,71,724,0,171,276,5937,0,117,0,16,168,0,0,65,12,0,9003,0,0,0,3,0,19,0,5627,0,0,7137,0,80,529,3,1047,600,796,0,578,533,85,1001,0,4128,18,13813,12,0,2,758,50,0,0,1,12,7143,2,1,0,0,0,0,0,2,0,0,0,17,0,5415,4256,battery_saver
0,0,0,36,37,255,0,30,21,1675,0,74,0,17,35,0,0,89,12,0,1434,0,1,0,2,0,34,0,1896,0,0,2050,0,102,171,11,501,708,276,0,497,376,138,14236,0,3905,20,683,11,0,2,138,50,0,0,1,22,343,2,1,0,0,0,0,0,2,0,0,0,14,0,6122,229,alarm_clock
0,0,0,381,22,1194,0,284,324,7160,0,163,0,35,227,0,0,75,33,0,11357,0,1,0,3,0,34,0,8161,0,0,11457,0,24,368,0,1340,90,546,0,337,1201,141,931,0,24911,2,10560,31,0,0,1457,50,0,0,81,64,6183,2,1,0,0,0,0,0,2,0,0,0,31,0,5574,3916,scientific_calculator
0,0,0,12,89,615,0,96,153,7430,0,83,0,5,133,15,0,60,2,0,7386,8,1,0,3,0,13,0,7466,0,0,5213,0,20,314,2,689,150,354,0,208,381,48,495,30,1190,2,8449,0,0,0,474,0,0,0,12,174,5065,2,1,0,0,0,0,0,2,1,0,0,12,0,3554,3023,video_playback
36,0,0,24678,164,1066,0,185,329,3675,0,255,0,65,0,30,0,0,62,0,3461,0,1,2,0,0,67,527,0,14,9,5103,0,0,580,8,0,322,1005,0,0,733,88,0,0,639,6,9997,59,0,0,1861,6,0,0,1,0,5391,4,0,0,0,0,0,0,0,0,0,1,63,0,2476,1926,file_explorer
19,0,0,27295,6,530,0,128,234,3171,0,7,0,1,0,0,0,0,1,0,4012,0,0,0,0,0,21,1506,0,0,0,4344,0,0,210,1,0,23,732,0,0,276,48,0,0,821,0,12033,1,0,0,1017,0,0,0,0,0,6729,0,0,1,0,0,0,3,0,0,3,0,1,0,2932,2278,file_explorer
0,0,0,0,2,225,0,94,165,4325,0,0,0,0,94,0,0,24,0,0,3010,0,0,0,0,0,6,0,3066,0,0,6935,0,0,126,0,293,9,224,0,72,75,34,412,0,763,0,9276,0,0,0,94,0,0,0,0,0,4864,0,0,0,0,0,0,0,0,0,0,0,0,0,2340,2164,to_do_list
0,1,0,0,8,406,0,39,54,4513,0,66,0,1,36,0,0,5,0,0,1351,0,0,0,1,0,3,0,5468,0,0,2598,0,0,304,0,353,14,219,0,22045,323,39,424,0,222,0,1396,0,0,0,481,0,0,0,0,0,654,0,0,0,1,0,0,0,0,83,1,0,0,0,598,482,file_explorer
0,0,0,0,2,279,0,133,225,4904,0,30,0,4,133,0,0,3,3,0,2280,0,0,0,0,0,3,0,2566,0,0,8395,0,0,93,1,485,7,369,0,106,35,76,752,0,1240,0,12921,2,0,0,557,0,0,0,1,0,7263,0,0,0,0,0,0,0,0,0,0,0,2,0,2704,1516,to_do_list
0,0,0,8,135,1351,0,172,262,8767,0,884,0,95,1751,15,0,2073,31,0,12847,318,1,0,3,0,32,0,10102,0,0,14608,0,20,487,1,1568,199,1104,0,1479,947,46,2625,30,1869,2,12555,28,0,0,621,0,0,0,2,368,7931,2,1,0,0,0,0,0,2,1,0,0,30,0,6829,4606,battery_saver
0,0,0,0,3,317,0,104,161,2322,0,56,0,27,80,0,0,27,27,0,1375,0,0,0,0,0,27,0,1453,0,0,2764,0,0,116,0,314,11,195,0,54,109,16,378,0,528,0,8873,27,0,0,1020,0,0,0,0,0,5570,0,0,0,0,0,0,0,0,0,0,0,27,0,1437,2543,alarm_clock
0,0,0,0,0,670,0,236,440,3138,0,0,0,0,236,0,0,0,0,0,2109,0,0,0,0,0,0,0,3445,0,0,6341,0,0,173,0,475,9,268,0,76,210,63,404,0,1310,0,15332,0,0,0,64,0,0,0,0,0,7907,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,876,scientific_calculator
0,0,0,138,69,832,0,199,304,6207,0,132,0,15,184,0,0,69,11,0,8954,0,0,0,3,0,18,0,6111,0,0,8228,0,80,635,3,1226,602,956,0,614,695,90,1177,0,7527,18,12943,11,0,2,910,50,0,0,0,22,6971,2,1,0,0,0,0,0,2,0,0,0,16,0,5548,4458,battery_saver
0,0,0,0,84,1495,0,317,368,3296,0,952,0,162,2093,55,0,2533,70,0,3285,373,1,0,1,0,180,0,2997,0,0,5797,0,56,237,5,1322,535,890,0,1448,1170,157,2321,116,805,6,10210,64,0,3,925,0,0,0,0,0,5863,2,0,0,0,0,0,0,0,1,0,0,72,0,2726,2479,alarm_clock
0,0,0,582,32,1301,0,229,316,10504,0,447,0,34,969,12,0,1091,0,0,11299,152,1,0,3,0,8,0,11844,0,0,13191,0,104,927,3,1517,703,697,0,1032,1696,185,1455,27,51058,19,10417,0,0,2,306,50,0,0,129,158,6040,2,1,0,0,0,0,0,2,0,0,0,5,0,7046,3920,alarm_clock
0,0,0,376,48,941,0,188,280,6806,0,157,0,3,432,5,0,356,0,0,8143,48,0,0,3,0,7,0,6719,0,0,10963,0,80,368,2,1501,584,1054,0,823,1003,144,1722,11,17089,18,12565,0,0,2,532,50,0,0,13,48,7513,2,1,0,0,0,0,0,2,0,0,0,5,0,4768,2979,drink_recipes
68,0,0,47021,68,1063,0,96,122,8991,0,287,0,6,0,15,0,0,2,0,10237,0,1,0,0,0,10,482,0,3,0,13616,0,4,531,2,0,365,912,0,0,1611,110,0,0,51534,10,12101,1,0,0,293,50,0,0,88,132,7802,2,1,0,0,0,0,0,2,0,0,3,6,0,6559,2782,pdf_reader
0,0,0,177,53,579,0,136,238,4951,0,95,0,17,146,0,0,65,13,0,6122,0,0,0,3,0,20,0,4288,0,0,6155,0,80,407,3,837,587,601,0,501,568,84,767,0,3667,18,11860,13,0,2,625,50,0,0,1,10,6162,2,1,0,0,0,0,0,2,0,0,0,18,0,4204,3056,battery_saver
0,0,0,0,7,363,0,167,230,2814,0,1,0,2,136,0,0,1,1,0,2917,0,0,0,0,0,1,0,2017,0,0,4231,0,0,70,1,516,25,441,0,122,71,33,752,0,510,0,9958,0,0,0,312,0,0,0,0,0,5916,0,0,0,0,0,0,0,0,0,0,0,0,0,2244,3096,wifi_analyzer
0,0,0,6508,23,95,0,15,16,969,0,8020,0,0,0,0,0,0,0,0,1012,0,1,0,0,0,1,8028,0,6,5,1873,0,0,183,0,0,32,127,0,0,71,42,0,0,199,1,2279,0,0,0,143,1,0,0,30,28,1403,0,0,0,0,0,0,0,2,0,0,1,0,0,585,231,file_explorer
0,0,0,498,128,1026,0,268,374,7544,0,120,0,14,328,0,0,180,11,0,8944,16,0,0,2,0,18,0,8295,0,0,11360,0,82,3873,2,1741,670,989,0,1003,1204,226,34744,0,21511,18,12512,10,0,2,369,50,0,0,2,72,7341,2,1,0,0,0,0,0,2,0,0,0,15,0,5012,4244,drink_recipes
0,0,0,0,4,372,0,80,125,4484,0,322,0,27,885,8,0,1001,0,0,1650,161,1,0,0,0,1,0,1694,0,0,8042,0,0,63,0,460,52,377,0,508,300,45,1036,17,957,1,13956,0,0,0,143,0,0,0,0,0,8153,0,0,0,0,0,0,0,0,0,0,0,0,0,2251,909,alarm_clock
0,0,0,0,10,228,0,87,85,925,0,28,0,3,158,15,0,122,0,0,134,15,0,0,0,0,17,0,619,0,0,1353,0,26,46,1,160,108,122,0,71,132,19,168,30,452,3,3120,0,0,0,74,0,0,0,0,0,1916,0,0,0,0,0,0,0,0,1,0,0,2,0,653,756,alarm_clock
0,0,0,498,46,1517,0,158,259,12736,0,182,0,7,147,0,0,98,5,0,17012,0,1,8,3,0,30,0,15462,0,0,16180,0,24,577,0,2046,105,1304,0,406,1478,82,2175,0,60771,2,10855,4,0,0,646,50,0,0,157,180,6680,2,1,0,0,0,0,0,2,0,0,0,4,0,9018,4534,alarm_clock
8,0,0,25209,33,605,0,74,140,3592,0,545,0,22,0,15,0,0,0,0,2847,0,0,0,0,0,44,755,0,0,0,10729,0,0,1049,4,0,82,473,0,0,458,38,0,0,1400,1,14402,0,0,0,456,0,0,0,0,0,7999,0,0,0,0,0,0,12,0,0,0,0,2,0,3113,763,file_explorer
0,0,0,104,43,672,0,301,321,6521,0,27,0,1,181,0,0,7,1,0,7925,0,0,18,2,0,4,0,6530,0,0,8239,0,6,259,2,847,194,515,0,303,447,44,866,0,950,1,11133,0,0,0,247,0,0,0,0,4,6340,2,1,0,0,0,0,0,2,0,0,0,0,0,3578,2873,wifi_analyzer
0,0,0,23,67,1727,0,252,375,8861,0,1434,0,139,3851,135,0,4520,0,0,9297,717,1,0,2,0,1,0,10468,0,0,7818,0,20,419,1,1311,132,1109,0,2411,1241,68,3582,316,1017,2,10847,0,0,0,576,925,0,0,45,186,6889,2,0,0,0,0,0,0,2,1,0,0,4,0,5013,4734,alarm_clock
0,0,0,0,12,68,0,7,7,5,0,2,0,0,4,0,0,11,0,0,514,0,1,0,0,0,1,0,10,0,0,196,0,0,13,0,151,60,89,0,4,73,6,161,0,1,1,7,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,52,to_do_list
0,0,0,742,23,665,0,125,152,7964,0,124,0,15,96,0,0,70,13,0,11472,0,1,0,3,0,14,0,9046,0,0,8829,0,22,189,0,770,87,319,0,243,1285,55,487,0,34298,2,11421,11,0,0,141,50,0,0,23,94,6619,2,1,0,0,0,0,0,2,0,0,0,11,0,6222,3111,battery_saver
0,0,0,0,0,694,0,310,430,3521,0,55,0,26,310,0,0,55,0,0,1858,0,0,0,0,0,55,0,2661,0,0,4226,0,0,136,0,534,15,432,0,120,98,65,852,0,849,0,10474,0,0,0,268,0,0,0,0,0,6227,0,0,0,0,0,0,0,0,0,0,0,0,0,2196,1017,scientific_calculator
0,0,0,4,10,487,0,145,230,3731,0,208,0,79,235,19,0,171,3,0,2462,15,1,0,0,0,78,0,2482,0,0,3144,0,0,175,29,912,60,726,0,231,244,94,1455,40,835,1,10920,2,0,0,308,0,0,0,1,0,6025,0,0,0,0,0,0,0,0,58,0,0,2,0,2332,1206,alarm_clock
0,0,0,0,185,512,0,126,175,12627,0,20,0,0,147,6,0,80,0,0,15438,5,1,0,1,0,9,0,17509,0,0,14456,0,56,261,5,1068,668,623,0,549,386,113,995,12,2698,5,7467,0,0,2,146,0,0,0,55,736,5767,2,0,0,0,0,0,0,2,0,0,0,1,0,10427,3254,wifi_analyzer
0,0,0,0,5,432,0,165,164,1718,1,16,0,0,97,0,0,2,0,0,451,0,0,0,0,0,0,0,1451,0,0,3429,0,0,219,0,393,13,257,0,64,137,6,378,0,1179,0,4504,0,0,0,418,0,0,0,0,0,2584,0,0,0,0,0,0,0,0,0,0,0,1,0,1953,2476,to_do_list
0,0,0,195,30,727,0,146,188,4139,0,94,0,19,129,0,0,89,17,0,7260,0,1,0,3,0,24,0,4713,0,0,6761,0,88,234,2,948,572,432,0,377,805,136,621,0,11275,16,7369,15,0,2,937,50,0,0,41,32,4108,2,1,0,0,0,0,0,2,0,0,0,17,0,3310,2191,scientific_calculator
0,0,0,600,48,949,0,146,206,8670,0,161,0,7,133,0,0,72,5,0,11309,0,1,0,3,0,6,0,10200,0,0,13184,0,22,407,0,1537,116,843,0,258,1328,113,1495,0,43737,2,9758,4,0,0,596,50,0,0,51,114,5756,2,1,0,0,0,0,0,2,0,0,0,4,0,6518,3691,wifi_analyzer
0,0,0,521,19,792,0,119,175,9983,0,403,0,36,998,35,0,1113,0,0,8315,176,1,0,3,0,1,0,9343,0,0,11118,0,24,677,1,948,75,518,0,674,1202,147,1212,80,21122,2,12693,0,0,0,173,50,0,0,31,64,6944,2,1,0,0,0,0,0,2,1,0,0,2,0,4859,2194,to_do_list
10,0,0,12230,1,1512,0,45,56,2288,0,0,0,0,0,0,0,0,0,0,2129,0,1,0,0,0,2,39279,0,0,0,3655,0,0,679,0,0,54,342,0,0,1482,74,0,0,709,1,7574,0,0,0,219,6,0,0,0,0,4369,0,0,0,0,0,0,0,0,0,0,0,0,0,1757,891,pdf_reader
0,0,0,357,42,1566,0,336,223,6471,0,224,0,38,166,0,0,127,34,0,5702,0,0,2,2,0,41,0,7281,0,0,12865,0,102,1706,3,2240,714,1360,0,650,1395,123,2032,0,27777,19,9027,33,0,2,1658,51,0,0,60,66,5154,2,0,0,0,0,0,0,2,0,0,0,38,0,6790,40867,wifi_analyzer
65,0,0,36348,48,2312,0,208,91,5884,0,1779,0,2,0,0,0,0,0,0,8168,0,1,0,0,0,10,117,0,0,0,7799,0,1,829,2,0,352,659,0,0,2852,88,0,0,26695,4,4460,0,0,0,357,50,0,0,16,72,1538,2,1,0,0,2,0,0,2,0,0,2,1,0,4805,3655,pdf_reader
0,0,0,508,58,1092,0,242,338,7768,0,393,0,33,943,11,0,995,1,0,11760,147,1,0,3,0,9,0,8194,0,0,12250,0,104,183,2,1445,722,875,0,964,1392,146,1756,25,21021,19,13465,0,0,0,297,50,0,0,2,58,6688,2,1,0,0,0,0,0,2,0,0,0,5,0,6132,3831,to_do_list
4,0,0,541,23,69,0,5,3,35,0,41,0,3,0,30,0,0,1,0,363,0,1,0,0,0,5,171,0,0,0,234,0,0,7,2,0,93,44,0,0,81,14,0,0,32,0,17,0,0,0,20,0,0,0,68,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,46,16,battery_saver
0,0,0,2,489,3074,0,1153,257,2640,0,308,0,29,961,39,0,1010,0,0,6501,160,1,0,0,0,486,0,5300,0,0,27328,0,0,197,0,2156,545,1078,0,643,816,51,1426,99,415,1,7651,0,0,0,336,0,0,0,0,0,4389,0,0,0,0,0,0,0,0,0,0,0,0,0,2768,4131,alarm_clock
0,0,0,0,2,217,0,90,155,3177,0,8,0,4,90,0,0,4,4,0,2596,0,0,0,0,0,4,0,2129,0,0,5642,0,0,97,0,452,7,408,0,104,58,23,798,0,710,0,10827,4,0,0,87,0,0,0,0,0,6251,0,0,0,0,0,0,0,0,0,0,0,4,0,2352,2439,battery_saver
0,0,0,4,25,107,0,21,35,4918,0,6,0,0,22,0,0,0,0,0,1182,0,0,0,2,0,0,0,1336,0,0,7244,0,0,84,0,125,28,58,0,16,58,0,94,0,1207,1,13876,0,0,0,55,0,0,0,5,18,8368,2,0,0,0,0,0,0,2,0,0,0,0,0,1801,469,file_explorer
0,0,0,0,0,5,0,2,2,73,0,0,0,0,2,0,0,0,0,0,73,0,0,1,0,0,0,0,61,0,0,114,0,0,3,0,18,1,14,0,4,2,2,28,0,23,0,130,0,0,0,12,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,93,17,alarm_clock
0,0,0,58,64,657,0,177,315,4848,0,118,0,17,188,0,0,74,12,0,7208,0,1,0,3,0,21,0,4101,0,0,6848,0,84,529,3,919,637,701,0,580,457,101,894,0,2869,19,14326,12,0,2,553,50,0,0,0,8,7491,2,1,0,0,0,0,0,2,0,0,0,17,0,5085,4122,battery_saver
0,0,0,412,58,646,0,139,204,7154,0,59,0,4,142,0,0,93,0,0,6526,0,0,0,2,0,7,0,6309,0,0,9905,0,82,540,3,1051,589,658,0,649,857,125,1019,0,30518,18,12933,0,0,2,185,50,0,0,64,66,7334,2,0,0,0,0,0,0,2,0,0,0,5,0,4532,3432,to_do_list
0,0,0,0,8,12,0,2,1,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,8,0,0,186,1,0,5,0,32,9,13,0,7,13,2,20,0,6,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,scientific_calculator
75,0,0,45963,129,1040,0,198,147,7973,0,331,0,45,0,0,0,0,43,0,6893,0,1,0,0,0,50,522,0,0,0,9553,0,1,1002,2,0,457,410,0,0,1233,98,0,0,21640,5,9179,40,0,0,755,50,0,0,2,80,5528,2,1,0,0,2,0,0,2,0,0,3,41,0,5280,3072,video_playback
0,0,0,23,30,169,0,14,11,705,0,55,0,20,30,0,0,67,16,0,1357,0,0,0,2,0,23,0,767,0,0,1362,1,82,75,3,334,555,171,0,393,249,99,113,0,1915,18,869,16,0,2,19,50,0,0,0,8,502,2,1,0,0,0,0,0,2,0,0,0,21,0,474,222,scientific_calculator
0,0,0,39,0,171,0,77,151,2039,0,0,0,0,103,0,0,6,0,0,1576,0,0,0,0,0,0,0,1457,0,0,2373,0,72,20,0,219,2,210,0,140,56,16,376,0,759,0,6192,0,0,0,0,0,0,0,0,0,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,1699,1124,video_playback
0,0,0,0,2,414,0,218,382,3647,0,0,0,0,218,0,0,0,0,0,3198,0,0,0,0,0,0,0,3095,0,0,4211,0,0,73,0,191,8,145,0,132,8,48,266,0,810,0,11036,0,0,0,16,0,0,0,3,0,6577,0,0,0,0,0,0,0,0,0,0,0,0,0,2352,2155,scientific_calculator
0,0,0,0,2,178,0,74,128,1626,0,0,0,0,74,0,0,0,0,0,1390,0,0,0,0,0,0,0,1510,0,0,2819,0,0,99,0,355,8,282,0,40,45,35,546,0,297,0,4652,0,0,0,178,0,0,0,1,0,2655,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,1470,scientific_calculator
0,0,0,883,32,1729,0,383,450,10107,0,263,0,49,363,0,0,159,47,0,10502,0,1,0,3,0,54,0,11923,0,0,14134,0,78,464,2,1543,541,433,0,450,2065,234,682,0,51665,5,11594,45,0,0,1458,50,0,0,274,126,7303,2,1,0,0,0,0,0,2,0,0,0,46,0,7002,3663,scientific_calculator
0,0,0,283,31,802,0,114,129,7783,0,373,0,34,846,6,0,998,5,0,10518,148,1,0,3,0,13,0,8163,0,0,10840,0,102,218,3,1162,702,733,0,880,1054,216,1253,17,15971,19,13798,4,0,0,268,50,0,0,14,46,8071,2,1,0,0,0,0,0,2,0,0,0,9,0,5289,1725,to_do_list
0,0,0,0,1,5,0,0,1,306,1,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,163,0,0,402,0,0,16,0,39,3,28,0,2,5,8,50,0,90,0,876,0,0,0,14,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,211,6,file_explorer
0,0,0,0,8,568,0,218,372,4108,0,239,0,31,793,7,0,728,1,0,2155,115,1,0,0,0,2,0,2602,0,0,7284,0,0,76,1,445,55,372,0,428,203,56,972,17,838,1,12301,0,0,0,129,0,0,0,0,0,7327,0,0,0,0,0,0,0,0,0,0,0,0,0,2448,1242,to_do_list
0,0,0,2,3,33,0,2,1,43,0,4,0,0,12,0,0,12,0,0,58,2,0,0,0,0,0,0,45,0,0,139,1,0,6,0,63,4,35,0,18,32,2,66,0,10,0,16,0,0,0,95,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,drink_recipes
0,0,0,524,21,1047,0,229,282,8293,0,175,0,10,427,35,0,315,0,0,11393,42,1,0,3,0,1,0,9646,0,0,13172,0,20,161,1,1451,85,824,0,460,1284,119,1482,75,36925,2,9838,0,0,0,382,50,0,0,29,96,5695,2,1,0,0,0,0,0,2,1,0,0,4,0,6652,4279,alarm_clock
0,0,0,2,50,616,0,225,372,3424,0,5,0,4,213,0,0,0,0,0,4257,0,0,0,0,0,24,0,3540,0,0,8260,0,28,190,0,991,58,698,0,326,194,61,1376,0,595,0,12680,0,0,0,252,0,0,0,0,0,7477,0,0,0,0,0,0,0,0,0,0,0,0,0,3146,3707,battery_saver
0,0,0,583,35,1457,0,200,286,11506,0,170,0,10,164,0,0,111,8,0,15289,0,1,1,3,0,27,0,13326,0,0,14770,0,57,1002,2,1804,424,1132,0,336,1561,131,1706,0,51112,3,11050,7,0,0,564,50,0,0,26,144,6424,2,1,0,0,0,0,0,2,0,0,0,7,0,7919,4923,alarm_clock
0,0,0,129,57,800,0,172,279,6050,0,120,0,16,169,0,0,70,12,0,8284,0,0,0,3,0,19,0,5849,0,0,7543,0,80,575,3,1189,594,950,0,583,663,82,1191,0,7527,18,13407,12,0,2,929,50,0,0,4,22,7398,2,1,0,0,0,0,0,2,0,0,0,17,0,5374,3834,battery_saver
0,0,0,0,6,848,0,195,337,3931,0,540,0,42,1648,115,0,1777,0,0,204,291,0,0,0,0,0,0,2908,0,0,5044,0,0,403,0,183,58,148,0,745,472,12,786,309,2325,1,9436,0,0,0,211,290,0,0,0,0,5332,0,0,0,0,0,0,0,0,0,0,0,2,0,3650,2406,to_do_list
0,0,0,0,1,7,0,2,2,73,1,4,0,2,2,0,0,4,0,0,87,0,0,0,0,0,3,0,52,0,0,76,0,0,0,0,7,1,5,0,4,5,0,10,0,33,0,113,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,106,15,to_do_list
0,0,0,4,119,348,0,91,107,10526,0,61,0,1,68,0,0,11,0,0,5163,0,0,0,1,0,0,0,9857,0,0,5232,0,20,215,1,475,173,195,0,201,218,49,215,0,1869,2,9597,0,0,0,204,0,0,0,113,172,5352,0,0,0,0,0,0,0,2,0,0,0,0,0,5544,2690,file_explorer
0,0,0,325,17,631,0,207,302,8309,0,57,0,2,182,0,0,36,0,0,10058,0,1,0,3,0,1,0,9450,0,0,7616,0,22,680,0,448,71,173,0,211,662,47,221,0,17569,2,11761,0,0,0,41,50,0,0,61,70,6725,2,1,0,0,0,0,0,2,0,0,0,0,0,4816,3294,scientific_calculator
0,0,0,0,5,810,0,176,279,3811,0,394,0,2,1207,48,0,1192,1,0,3734,201,1,0,0,0,2,0,6065,0,0,7277,0,26,219,1,1496,64,1205,0,626,537,92,2580,104,400,1,8879,0,0,0,281,0,0,0,0,0,4947,0,0,0,0,0,0,0,0,0,0,0,0,0,2910,4149,alarm_clock
0,0,0,0,1,956,0,214,372,3201,0,704,0,70,2005,28,0,2268,0,0,2938,356,0,0,0,0,0,0,2786,0,0,7020,0,0,1088,0,756,16,633,0,1135,558,7,2159,62,630,0,11644,0,0,0,1436,0,0,0,3,0,6598,0,0,0,0,0,0,0,0,0,0,0,2,0,2541,7773,alarm_clock
0,0,0,0,0,323,0,116,212,1522,0,0,0,0,115,0,0,0,0,0,1767,0,0,0,0,0,0,0,1331,0,0,2384,0,0,48,0,773,9,674,0,84,88,17,1334,0,389,0,4023,0,0,0,181,0,0,0,1,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,1681,wifi_analyzer
0,1,0,34,39,521,0,115,151,2676,0,186,0,4,115,0,0,65,0,0,3929,0,1,0,4,0,11,0,3394,0,0,6220,0,92,417,2,915,607,581,0,20146,436,117,924,0,1130,19,4766,0,0,2,870,50,0,0,0,32,2774,2,1,0,1,0,0,0,2,184,1,0,5,0,1924,1640,file_explorer
0,0,0,0,0,341,0,123,194,3422,0,24,0,1,101,0,0,16,0,0,1583,0,0,0,0,0,16,0,2483,0,0,3007,0,0,125,1,313,10,227,0,12,96,17,388,0,513,0,9607,0,0,0,422,0,0,0,1,0,5860,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,2346,alarm_clock
0,0,0,163,45,581,0,162,208,6793,0,102,0,21,130,0,0,74,17,0,9030,0,0,0,3,0,24,0,6639,0,0,6695,0,80,339,3,772,578,506,0,523,594,90,579,0,6821,18,12466,17,0,2,402,50,0,0,0,20,6821,2,1,0,0,0,0,0,2,0,0,0,22,0,5750,3068,battery_saver
0,0,0,0,6,962,0,149,156,2536,0,824,0,79,2234,198,0,2633,1,0,192,430,0,0,0,0,1,0,2113,0,0,4670,0,0,631,0,339,63,263,0,1393,678,11,1342,434,2488,1,7797,1,0,0,648,0,0,0,0,0,4242,0,0,0,0,0,0,0,0,0,0,0,1,0,4148,1756,to_do_list
